name,representative,accounting_officer,address,established,shitei
燦正会,宇山　理穂,伊藤　浩士,東京都品川区南大井２－９－７,H22.4.22
参政党,多田　光宏,多田　光宏,埼玉県志木市柏町６－１４－７,R4.7.6
参政党から国民を守る党,立花　孝志,立花　孝志,東京都葛飾区東新小岩１－１－１,R3.2.9
山石会,田中　猛,伊井　忠義,長崎県長崎市大黒町９－２２,S51.3.1
さんそう会,中村　康男,後藤　志也,東京都町田市成瀬８－２８－４,S51.1.27,有
山王政経研究会,真鍋　賢二,真鍋　康,香川県高松市番町３－６－１５,S51.10.26,有
山友会,山岡　達丸,根岸　庸夫,東京都世田谷区梅丘３－１３－１５,H31.1.4
幸せが舞い降りる絡合党,斎藤　幸成,斎藤　幸成,愛知県あま市中萱津紺屋田１３－２,R4.4.21,有
幸・地球共生フォーラム,藤田　幸久,藤田　玲子,茨城県水戸市笠原町９７５－１１,H8.10.7
ＧＳ会,佐藤　宣幸,新井　基広,東京都大田区羽田５－１９－２,H27.4.2,有
しいき会,椎木　保,碇　策行,千葉県浦安市北栄３－２６－２,H27.11.30
自営者連盟,鈴木　秀彦,島村　正己,東京都新宿区北新宿１－８－２１,H11.1.7
Ｊ．Ｄ．Ｓ．,倉田　宇山,倉田　伸代,京都府京都市西京区嵐山宮ノ前町７－１,H1.5.25
Ｊ－Ｄｒｅａｍ,玉井　陸翔,玉井　三恵,滋賀県大津市茶が崎６－１,H27.1.23
Ｊ－ＰＯＷＥＲグループユニオン政治活動委員会,吉沢　諭,清藤　宗基,東京都中央区銀座６－１５－１,H17.6.23
Ｊマリン労連政策実現推進委員会,椎野　幸作,乙山　裕康,神奈川県横浜市西区みなとみらい４－４－２,H22.4.19
ＪＥＲＡ労働組合政治活動委員会,栁沼　宗昭,松井　秀典,東京都中央区日本橋２－５－１,R3.10.1,有
司援会,秋元　司,醍醐　駿平,東京都江東区東陽５－３１－２１,R2.1.22
塩崎恭久後援会,村田　裕司,石崎　康雄,愛媛県松山市三番町４－７－２,H4.4.8,有
塩谷政治経済研究会,塩谷　立,岡本　直哉,東京都千代田区永田町２－１－２,S51.2.26
時局研究社,松浦　芳和,北橋　光春,東京都豊島区東池袋３－５－７,H11.2.25,有
資金管理団体則天の会,佐藤　政則,佐藤　政則,神奈川県横須賀市平作１－７－１０,H28.5.2,有
繁本まもるを育てる会,繁本　護,山田　正克,京都府京都市東山区大和大路五条上る山崎町３８８,H28.10.28,有
至幸会,浜田　靖一,佐藤　元彦,東京都千代田区永田町２－１－２,S54.11.5
志公会,麻生　太郎,村松　一郎,東京都千代田区平河町２－５－５,H29.7.6
志向青年社,小野寺　豊,小野寺　豊,岩手県奥州市衣川区清水の上８５,H21.1.19
四国公明党と進む会,寒川　泰博,野口　勉,香川県高松市勅使町１１６８－１,R2.11.20
四国情報通信懇話会,黒石　敬博,篠原　浩邦,愛媛県松山市萱町５－５５,H4.12.1
四国税理士政治連盟,清藤　智彦,岩佐　誠志,香川県高松市番町２－７－１２,S51.2.28,有
志国前進会,山崎　正恭,山内　大志,高知県高知市桟橋通４－１２－３６,R3.12.9
四国でんぽろう政策・制度実現委員会,福本　康二朗,和田　竜弥,香川県高松市福岡町３－３１－１５,H25.11.26
四国電力総連政治活動委員会,豊嶋　稔,鵜飼　克尚,香川県高松市中央町５－３１,H6.12.26
四国電力労働組合政治連盟,豊嶋　稔,森野　正道,香川県高松市中央町５－３１,H2.5.24
四国ときわ会,上池　裕,佐藤　嘉昭,香川県高松市西の丸町１２－１２,S63.5.30,有
支持政党なし,佐野　秀光,佐野　秀光,東京都大田区蒲田４－２２－２,H25.7.1
歯周病をぶっ壊す党,渡辺　敏光,渡辺　敏光,東京都渋谷区千駄ヶ谷５－１２－４,R3.9.6
自主主義者同盟,齊藤　修一郎,齊藤　修一郎,東京都西東京市下保谷５－１３－１９,H27.11.4
自主独立党,齊藤　修一郎,齊藤　修一郎,東京都西東京市下保谷５－１３－１９,H22.10.27
之心会,佐藤　之泰,佐藤　之泰,大阪府四條畷市岡山東３－４－３０,R4.10.21
志帥会,永井　等,永井　等,東京都千代田区平河町２－７－４,H11.3.23
市政改革にチャレンジする会,桑島　耕太郎,桑島　明彦,東京都府中市白糸台４－１９－１,H19.9.18
司政会議,谷脇　一幸,盛川　英治,愛知県名古屋市中村区名駅南２－１－３４,H4.10.26
志誠皇道社,牧野　隆志,澤田　尚希,青森県中津軽郡西目屋村大字大秋字都谷森１１０－１,H14.11.22
次世代あらかわ,夏目　亜季,夏目　亜季,東京都台東区谷中３－１９－６,R3.6.10
次世代国家研究会,池田　健三郎,梶井　伸一,東京都中央区銀座７－２－２２,H23.2.7
次世代政策研究会,稲富　修二,稲富　修二,福岡県福岡市南区野間４－１－３５,H25.6.13,有
次世代政策研究機構,苫米地　英人,上岡　斉,東京都港区六本木７－５－１１,H25.2.7
次世代通信研究会,三田　衛一,大谷　達也,東京都葛飾区新小岩４－２１－１５,R3.5.25
次世代独立国際研究所,鈴木　麻理子,吉村　賢一,東京都世田谷区船橋７－１３－５,R4.11.1
次世代の為の自由福祉党,佐々木　信夫,佐々木　登美子,山口県山口市阿東生雲東分１８７４,R3.2.12
自然共生党,谷本　誠一,杉園　寿里,広島県呉市本通６－２－２３,H26.2.3
自然保護の会,中谷　昌文,対島　利美,岐阜県郡上市美並町高砂１２８７,H22.4.28
持続可能な環境社会,遠藤　久美,遠藤　泰司,埼玉県幸手市北２－２－５,R3.1.25
時代を刷新する会,岸　信夫,清原　淳平,東京都中央区八重洲２－６－１６,S56.10.24
自治体政策ネットワーク,白岩　正三,小松　直人,大阪府豊中市曽根東町３－５－３,H30.11.1
実行委員会ＴＯＫＹＯ,川口　元気,植田　まゆみ,大阪府茨木市大手町９－２６,H30.3.28
私鉄有田鉄道交通政策研究会,野崎　信也,小澤　薫,和歌山県有田郡有田川町徳田１７８,H29.12.11
私鉄大阪空港交通交通政策研究会,淺野　賢士,松本　征二,大阪府豊中市蛍池西町２－１７－３,H29.11.22
私鉄ＯＣＢ交通政策研究会,金子　祐介,矢尾板　猛,東京都世田谷区若林２－３９－４,H27.10.28
私鉄鹿児島県連絡協議会政策研究会,岡　良二,徳留　正和,鹿児島県鹿児島市照国町１１－２０,R2.3.23
私鉄関西近鉄交通政策研究会,横山　勝久,大谷　彰,大阪府大阪市天王寺区上本町７－２－２１,H29.12.21
私鉄関西交通政策研究会,柴田　忠幸,西村　浩二,大阪府大阪市天王寺区北河堀町３－１９,H27.12.2
私鉄関東交通政策研究会,上岡　一幸,原島 賢治,東京都台東区元浅草４－６－１５,H27.9.16
私鉄京都府交通政策研究会,渡部　郁夫,藤岡　丈二,京都府京都市伏見区京町９－５８－１,H29.12.7
私鉄熊野交通政策研究会,玉石　勝也,西瀬　憲宏,和歌山県新宮市徐福２－１－１１,H29.11.1
私鉄京王交通政策研究会,野口　雅之,市川　欣伸,東京都世田谷区松原１－３４－１６,H28.1.14
私鉄京阪バス交通政策研究会,渡部　郁夫,藤岡　丈二,京都府京都市伏見区京町９－５８－１,H29.12.27
私鉄交通政策研究会,木村　敬一,小松　俊裕,東京都港区高輪４－３－５,H27.10.7
私鉄山陽交通政策研究会,森山　政行,野田　秀明,兵庫県神戸市須磨区堀池町２－３－１,H28.6.9
私鉄滋賀交通政策研究会,白﨑　直樹,田中　雅稔,滋賀県大津市大門通１４－１,H30.8.2
私鉄四国地連交通政策研究会,砂田　篤志,大塚　達夫,香川県三豊市三野町下高瀬１６７８－１１,H27.10.13
私鉄神姫交通政策研究会,濵田　崇広,小幡　修司,兵庫県姫路市北条口１－１８,H28.3.2
私鉄政策研究会,石田　保志,小林　正幸,愛知県名古屋市中村区名駅４－２７－６,H7.7.26
私鉄立川バス交通政策研究会,土岐　雅人,井上　健二,東京都福生市南田園３－５－３,H27.9.3
私鉄知多交通政策研究会,盛林　克浩,桑山　忍,愛知県半田市住吉町２－１６３－７,H30.10.16
私鉄中国交通政策研究会,矢田　仁志,坪内　直也,広島県広島市中区東千田町２－７－１１,H28.1.5
私鉄中部交通政策研究会,石黒　基仁,森嶋　忠久,愛知県名古屋市中村区名駅４－２７－６,H28.1.5
私鉄東京地下鉄交通政策研究会,篠﨑　貴之,粕川　達朗,東京都中央区日本橋人形町２－２５－１,H27.11.12
私鉄東武交通政策研究会,金崎　英明,町田　政久,東京都墨田区向島１－３２－９,H28.2.9
私鉄豊橋交通政策研究会,長坂　和俊,松下　裕紀,愛知県豊橋市駅前大通１－４６－１,H30.9.7
私鉄那賀バス交通政策研究会,坂前　吉信,中澤　壽文,和歌山県紀の川市藤崎２７１,H29.11.10
私鉄南海交通政策研究会,笹谷　昌司,小原　和也,大阪府大阪市浪速区日本橋西１－２－１４,H29.9.8
私鉄南海バス交通政策研究会,塚本　武司,宮武　正直,大阪府河内長野市錦町２５－１０,H29.12.26
私鉄野鉄観光交通政策研究会,北　章二,久保　智,和歌山県和歌山市吐前９９２,H29.12.11
私鉄阪堺交通政策研究会,永橋　敏夫,北岡　篤,大阪府大阪市住吉区清水丘３－１４－７２,H29.11.13
私鉄阪急交通政策研究会,徳山　勝規,藤田　剛司,大阪府大阪市淀川区十三東１－１０－２０,H9.5.14
私鉄阪急バス交通政策研究会,稲葉　正光,石崎　宏司,大阪府豊中市本町１－１－１,H29.9.15
私鉄兵庫神戸交通政策研究会,川部　竜二,中山　武史,兵庫県神戸市兵庫区新開地１－３－２４,H28.6.29
私鉄兵庫ブロック交通政策研究会,濵田　崇広,小幡　修司,兵庫県姫路市北条口１－１８,H28.3.2
私鉄北陸地連交通政策研究会,窪田　正尚,西能　智之,石川県金沢市西念３－３－５,H6.12.16
私鉄北海道交通政策研究会,西塚　光男,鈴木　富夫,北海道札幌市豊平区豊平四条３－４－５,H22.2.2
私鉄水間鉄道交通政策研究会,六尾　安都子,植野　友之,大阪府貝塚市水間２６０,H30.1.9
私鉄和歌山バス交通政策研究会,田村　政博,西川　徹,和歌山県和歌山市西蔵前丁４７,H29.11.10
児童虐待対策委員会,桑鶴　和則,和田　明浩,福岡県北九州市八幡西区里中２－９－２２,R3.7.27
自動車問題政策研究会,森　茂喜,橋本　啓,大阪府池田市満寿美町１３－１６,S56.5.15
しば慎一後援会,田村　正勝,宮越　信利,東京都国分寺市西恋ケ窪３－１８－２,R3.3.12
柴田巧連合後援会,加藤　明博,柴田　正人,富山県小矢部市岩武１０５１,H23.11.18
柴橋正直を日本のリーダーに育てる会,青木　仁志,大垣　昌夫,東京都江東区有明３－７－１８,H23.8.10
島根博進会,比良　幸男,佐伯　和子,島根県松江市堂形町８８１,H5.3.8,有
島村大後援会,島村　大,橋本　信子,神奈川県横浜市中区相生町４－７６－１,H28.5.31
自見英子後援会,松本　吉郎,釜萢　敏,東京都文京区本駒込５－１９－２,H27.1.13
市民ＳＮＳ運営政党ムスーブメント,山本　敦久,山本　敦久,大阪府大阪市天王寺区石ケ辻町９－１７,R2.7.7
市民がつくる政治の会,内海　聡,内海　聡,東京都台東区台東４－１７－１,H30.8.1
市民がつくる政治の会北関東支部,岩村　聡子,井内　信吾,群馬県高崎市上中居町５６２－３,R4.7.27
市民がつくる政治の会中四国支部,田邉　恵子,山本　夏美,広島県福山市加茂町八軒屋１２３－３,R3.7.26
市民がつくる政治の会東海支部,中村　和寿,土井　真佐海,愛知県豊橋市牛川通１－１２－１０,R4.7.7
市民がつくる政治の会南関東支部,橋本　有紀,金田　一義,東京都多摩市馬引沢２－１８－４２,R4.7.1
市民生活を守る会,服部　修,服部　修,兵庫県西宮市今津水波町２－５,R3.5.17,有
市民と市政を結ぶ会,池田　利恵,清水　京子,東京都日野市平山５－１９－１１,H15.4.16,有
市民と平和プロジェクト,辻元　清美,長谷川　哲也,東京都千代田区永田町２－１－１,H17.12.14
市民の会,大貫　敏郎,大貫　敏郎,東京都八王子市叶谷町１７６２－１２,H31.3.8
市民の党,酒井　剛,酒井　剛,東京都練馬区田柄２－４２－３,H8.9.13
市民の党日本,加藤　尚彦,後藤　欽也,神奈川県横浜市鶴見区豊岡町１５－２７,R1.5.8
市民をつなぐ党,内海　聡,内海　聡,東京都台東区台東４－１７－１,R4.10.28
下稲だいすけ後援会,宮地　俊二,梅田　町子,宮崎県都城市年見町３４－６－２,R4.4.11
下条みつ後援会,小野　実,片山　建治,長野県松本市深志２－５－１３,H10.11.24
下村博文教育保育施設後援会,伊﨑　守,田仲　健一,東京都板橋区大山金井町３８－１２,H28.6.13
シャープ労組明日の社会をよくする会,大津　未来生,内田　弘久,大阪府大阪市阿倍野区西田辺町２－５－１４,H18.7.26
社会革命党,大西　克昌,大西　克昌,福岡県行橋市大字下稗田１６８８－６,R2.4.27
社会貢献党,後藤　輝樹,後藤　輝樹,長野県茅野市ちの３１４１番地,R3.2.4
